sweep_param,sweep_value,sigma_visible,odom_noise,mean_err_visible,mean_err_occluded,calibration_nll,coverage_1sigma,coverage_2sigma,coverage_deviation,mean_final_dist,advance_rate,mean_steps_to_advance,false_advance_rate,n_episodes,viable
baseline,,0.00010000000000000009,0.00010000000000000009,0.1257966824127758,0.7363287370548944,71.60997764630068,0.14365671641791045,0.23818407960199006,1.2553592039800994,0.4048876350124677,0.9333333333333333,24.857142857142858,0.0,30.0,False
baseline,,0.00010000000000000009,0.00020706272838739032,0.12579668304693886,0.7363296465366891,58.08188674130461,0.16417910447761194,0.27549751243781095,1.197523383084577,0.40576653778553007,0.9333333333333333,24.857142857142858,0.0,30.0,False
baseline,,0.00010000000000000009,0.0004287497348723022,0.12579668273575945,0.7363447713905946,50.101665391873794,0.19154228855721392,0.32960199004975127,1.1160557213930349,0.41534342914819716,0.9333333333333333,24.857142857142858,0.0,30.0,False
baseline,,0.00010000000000000009,0.0008877808989802905,0.12557073187959553,0.7357095506963552,45.75879272234709,0.23759305210918114,0.3901985111662531,1.009408436724566,0.4278356430431207,0.9333333333333333,24.928571428571427,0.0,30.0,False
baseline,,0.00010000000000000009,0.001838263351530691,0.12528524058994078,0.7305462822874368,43.50759435586955,0.29545454545454547,0.4668304668304668,0.8749149877149878,0.41467844968040785,0.9,24.703703703703702,0.0,30.0,False
baseline,,0.00010000000000000009,0.003806358250624933,0.12515087066761196,0.7239559259900938,42.31823966508333,0.35992691839220464,0.5310596833130329,0.7462133982947625,0.43059148147391774,0.9,24.962962962962962,0.0,30.0,False
baseline,,0.00010000000000000009,0.00788154924594252,0.12530529194849152,0.712939322511218,42.08274701891207,0.43779904306220097,0.5819377990430622,0.6174631578947368,0.4150026310235262,0.8,23.833333333333332,0.0,30.0,False
baseline,,0.00010000000000000009,0.01631975090784437,0.1250710163491265,0.7022935524313809,41.74600009142787,0.5058548009367682,0.6036299765807962,0.5277152224824356,0.4707110042373339,0.8,24.583333333333332,0.0,30.0,False
baseline,,0.00010000000000000009,0.03379212149580846,0.12500929797287824,0.6837496051725755,41.3024407198656,0.5546697038724373,0.6133257403189066,0.46920455580865605,0.5781125321984291,0.7666666666666667,25.0,0.0,30.0,False
baseline,,0.00010000000000000009,0.0699708887492028,0.12492449833986785,0.6568282615936724,40.93195008278282,0.5770065075921909,0.6203904555314533,0.4398030368763558,0.7074966723720233,0.7,25.761904761904763,0.0,30.0,False
baseline,,0.00010000000000000009,0.14488363132100487,0.12400409347689063,0.637602058511192,40.258716638814185,0.5882045929018789,0.6268267223382046,0.42216868475991653,0.9070902879039446,0.6333333333333333,26.263157894736842,0.0,30.0,False
