sweep_param,sweep_value,sigma_visible,odom_noise,mean_err_visible,mean_err_occluded,calibration_nll,coverage_1sigma,coverage_2sigma,coverage_deviation,mean_final_dist,advance_rate,mean_steps_to_advance,false_advance_rate,n_episodes,viable
baseline,,0.00010000000000000009,0.00010000000000000009,0.12423757227210962,0.6485152485237998,82.57970050018261,0.11663824142505211,0.20238772029562252,1.3181740382793254,0.40055588487535715,0.94,24.51595744680851,0.0,200.0,False
baseline,,0.00010000000000000009,0.000152407514946064,0.12424378373140457,0.6485162818190987,71.90842923973196,0.12428950359984843,0.21788556271314893,1.2950249336870026,0.3995428901165724,0.94,24.52127659574468,0.0,200.0,False
baseline,,0.00010000000000000009,0.000232280506120347,0.1242213312298593,0.6485223758242785,63.82123079778607,0.13525288880469785,0.23602955105133547,1.2659175601439667,0.39957586731761696,0.94,24.52659574468085,0.0,200.0,False
baseline,,0.00010000000000000009,0.00035401294708216065,0.12421121449019273,0.6483503606657319,57.91953873315666,0.14590039765195986,0.2603673546676766,1.2309322476803635,0.3998851020261645,0.935,24.459893048128343,0.0,200.0,False
baseline,,0.00010000000000000009,0.0005395423352352457,0.12426853873562421,0.6476833478645384,53.78148647391895,0.16389256667297145,0.29052392661244564,1.1827835067145829,0.4009170151501894,0.93,24.413978494623656,0.0,200.0,False
baseline,,0.00010000000000000009,0.000822303065213999,0.1242785919216486,0.6467308880005146,50.919319674961024,0.18325151057401812,0.3234516616314199,1.130496827794562,0.4021150957047939,0.93,24.462365591397848,0.0,200.0,False
baseline,,0.00010000000000000009,0.0012532516670179668,0.12416530575627979,0.6461719906274652,48.98406786303876,0.20587681295912602,0.358730457713317,1.072592729327557,0.4048711232561618,0.93,24.532258064516128,0.0,200.0,False
baseline,,0.00010000000000000009,0.001910049721722204,0.12400928412923244,0.6441429739410324,47.61964287132328,0.236171010688168,0.3995874742171386,1.0014415150946934,0.40151669475249946,0.915,24.42622950819672,0.0,200.0,False
baseline,,0.00010000000000000009,0.002911059315111019,0.1240438929285322,0.6426708334985219,46.906440404791454,0.26809701492537313,0.4386194029850746,0.9304835820895523,0.40470544204115866,0.915,24.57377049180328,0.0,200.0,False
baseline,,0.00010000000000000009,0.0044366731607666104,0.12401007776727492,0.6407657338960352,46.45579099361969,0.3056379821958457,0.4730155786350148,0.8585464391691395,0.41223631029948593,0.91,24.67032967032967,0.0,200.0,False
baseline,,0.00010000000000000009,0.0067618233106033765,0.12408999371499965,0.6374340232731008,46.2102050348166,0.3439168047119455,0.503865267807841,0.7894179274802134,0.41868169671855865,0.89,24.578651685393258,0.0,200.0,False
baseline,,0.00010000000000000009,0.010305526872734271,0.12409648490499504,0.6338786721648526,46.093406300798456,0.38455922613615623,0.5249133053476912,0.7277274685161526,0.4348867604881525,0.87,24.511494252873565,0.0,200.0,False
baseline,,0.00010000000000000009,0.015706397408833114,0.12399404179227788,0.6298982459966906,45.98695693441132,0.4220415537488708,0.5395663956639566,0.6755920505871726,0.46522398680448535,0.85,24.5,0.0,200.0,False
baseline,,0.00010000000000000009,0.023937729978355513,0.1241274542062528,0.6247990410379183,46.086594516674815,0.4559479222400571,0.5500267522739433,0.6312253254859996,0.4975251554325223,0.825,24.496969696969696,0.0,200.0,False
baseline,,0.00010000000000000009,0.03648289939451062,0.12400932438687404,0.6193410920788662,45.988790176139,0.4792764313312258,0.5547945205479452,0.6031290481208289,0.5471078234165907,0.785,24.312101910828027,0.0,200.0,False
