sweep_param,sweep_value,decay_factor,large_uncertainty,success_radius,env_obs_noise,env_odom_noise,occlusion_mode,p_visible,mean_streak_len,bearing0_deg,range0,dt,min_sigma_visible,min_odom_noise,found_viable,mean_err_visible,mean_err_occluded,calibration_nll,coverage_1sigma,coverage_2sigma,coverage_deviation,mean_final_dist,advance_rate,mean_steps_to_advance,false_advance_rate,n_episodes
baseline,,0.95,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.009686250859269979,0.00193069772888325,True,0.12425588354694345,0.2795589465045411,-2.451271409103492,0.6126126126126126,0.8873873873873874,0.1372,0.34558197925798595,0.875,25.0,0.0,8.0
decay_factor,0.8,0.8,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.009686250859269979,0.00193069772888325,True,0.12425588354694345,0.2795589465045411,-2.451271409103492,0.6126126126126126,0.8873873873873874,0.1372,0.34558197925798595,0.875,25.0,0.0,8.0
decay_factor,0.999,0.999,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.009686250859269979,0.00193069772888325,True,0.12425588354694345,0.2795589465045411,-2.451271409103492,0.6126126126126126,0.8873873873873874,0.1372,0.34558197925798595,0.875,25.0,0.0,8.0
success_radius,0.2,0.95,1000.0,0.2,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.009686250859269979,0.00193069772888325,True,0.12486358123675795,0.28001500275526786,-2.4585623087105124,0.6108695652173913,0.8913043478260869,0.13502608695652174,0.23582489416003227,0.75,24.0,0.0,8.0
success_radius,1.0,0.95,1000.0,1.0,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.020647823694200037,0.0010000000000000002,True,0.1254629628413422,0.2871829117796741,-2.466555312633024,0.7019230769230769,0.9302884615384616,0.04343461538461535,0.8730462193489075,1.0,25.0,0.0,8.0
