sweep_param,sweep_value,decay_factor,large_uncertainty,success_radius,env_obs_noise,env_odom_noise,occlusion_mode,p_visible,mean_streak_len,bearing0_deg,range0,dt,min_sigma_visible,min_odom_noise,found_viable,mean_err_visible,mean_err_occluded,calibration_nll,coverage_1sigma,coverage_2sigma,coverage_deviation,mean_final_dist,advance_rate,mean_steps_to_advance,false_advance_rate,n_episodes
baseline,,0.95,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
decay_factor,0.8,0.8,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
decay_factor,0.84975,0.84975,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
decay_factor,0.8995,0.8995,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
decay_factor,0.94925,0.94925,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
decay_factor,0.999,0.999,1000.0,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1559753746994876,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
large_uncertainty,49.99999999999999,0.95,49.99999999999999,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.301938905607337,0.743801652892562,0.9578512396694215,0.0644528925619835,0.489326049387455,0.7,25.071428571428573,0.0,20.0
large_uncertainty,158.11388300841898,0.95,158.11388300841898,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.2516937853903696,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
large_uncertainty,499.99999999999983,0.95,499.99999999999983,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1928655054853117,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
large_uncertainty,1581.13883008419,0.95,1581.13883008419,0.5,0.1,0.05,markov,0.5,6.0,60.0,10.0,0.5,0.02258863577297737,0.00010000000000000009,True,0.12438575016624215,0.7887725764288978,-2.1313229967544487,0.7512396694214876,0.9578512396694215,0.07189090909090912,0.489326049387455,0.7,25.071428571428573,0.0,20.0
